,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
22393,2004-12-04,Final,83,104,0,Milwaukee,Bucks,San Antonio,Spurs
22394,2004-01-26,Final,93,92,1,Milwaukee,Bucks,San Antonio,Spurs
22395,2018-11-24,Final,135,129,1,Milwaukee,Bucks,San Antonio,Spurs
22396,2018-03-25,Final,106,103,1,Milwaukee,Bucks,San Antonio,Spurs
22397,2016-12-05,Final,96,97,0,Milwaukee,Bucks,San Antonio,Spurs
22398,2016-01-04,Final,98,123,0,Milwaukee,Bucks,San Antonio,Spurs
22399,2015-03-18,Final,103,114,0,Milwaukee,Bucks,San Antonio,Spurs
22400,2014-04-08,Final,110,91,1,Minnesota,Timberwolves,San Antonio,Spurs
22401,2013-03-12,Final,107,83,1,Minnesota,Timberwolves,San Antonio,Spurs
22402,2013-02-06,Final,94,104,0,Minnesota,Timberwolves,San Antonio,Spurs
22403,2012-01-27,Final,87,79,1,Minnesota,Timberwolves,San Antonio,Spurs
22404,2012-01-02,Final,106,96,1,Minnesota,Timberwolves,San Antonio,Spurs
22405,2011-01-11,Final,96,107,0,Minnesota,Timberwolves,San Antonio,Spurs
22406,2010-11-24,Final,109,113,0,Minnesota,Timberwolves,San Antonio,Spurs
22407,2010-03-12,Final,85,103,0,Minnesota,Timberwolves,San Antonio,Spurs
22408,2008-12-12,Final,86,98,0,Minnesota,Timberwolves,San Antonio,Spurs
22409,2008-11-05,Final,125,129,0,Minnesota,Timberwolves,San Antonio,Spurs
22410,2008-02-21,Final,99,100,0,Minnesota,Timberwolves,San Antonio,Spurs
22411,2007-11-30,Final,91,106,0,Minnesota,Timberwolves,San Antonio,Spurs
22412,2007-04-13,Final,91,110,0,Minnesota,Timberwolves,San Antonio,Spurs
22413,2007-01-03,Final,103,101,1,Minnesota,Timberwolves,San Antonio,Spurs
22414,2006-04-16,Final,90,103,0,Minnesota,Timberwolves,San Antonio,Spurs
22415,2005-12-15,Final,88,90,0,Minnesota,Timberwolves,San Antonio,Spurs
22416,2005-04-20,Final,95,73,1,Minnesota,Timberwolves,San Antonio,Spurs
22417,2004-03-23,Final,86,81,1,Minnesota,Timberwolves,San Antonio,Spurs
22418,2004-02-22,Final,92,94,0,Minnesota,Timberwolves,San Antonio,Spurs
22419,2019-11-13,Final,129,114,1,Minnesota,Timberwolves,San Antonio,Spurs
22420,2019-01-18,Final,113,116,0,Minnesota,Timberwolves,San Antonio,Spurs
22421,2018-11-28,Final,128,89,1,Minnesota,Timberwolves,San Antonio,Spurs
22422,2017-11-15,Final,98,86,1,Minnesota,Timberwolves,San Antonio,Spurs
22423,2017-03-21,Final,93,100,0,Minnesota,Timberwolves,San Antonio,Spurs
22424,2016-12-06,Final,91,105,0,Minnesota,Timberwolves,San Antonio,Spurs
22425,2016-03-08,Final,91,116,0,Minnesota,Timberwolves,San Antonio,Spurs
22426,2015-12-23,Final,83,108,0,Minnesota,Timberwolves,San Antonio,Spurs
22427,2015-01-10,Final,93,108,0,Minnesota,Timberwolves,San Antonio,Spurs
22428,2014-11-21,Final,92,121,0,Minnesota,Timberwolves,San Antonio,Spurs
22429,2020-08-13,Final,118,112,1,Utah,Jazz,San Antonio,Spurs
22430,2020-02-21,Final,104,113,0,Utah,Jazz,San Antonio,Spurs
22431,2013-12-14,Final,84,100,0,Utah,Jazz,San Antonio,Spurs
22432,2013-11-15,Final,82,91,0,Utah,Jazz,San Antonio,Spurs
22433,2012-12-12,Final,99,96,1,Utah,Jazz,San Antonio,Spurs
22434,2012-05-07,Final,81,87,0,Utah,Jazz,San Antonio,Spurs
22435,2012-05-05,Final,90,102,0,Utah,Jazz,San Antonio,Spurs
22436,2012-04-09,Final,91,84,1,Utah,Jazz,San Antonio,Spurs
22437,2012-02-20,Final,102,106,0,Utah,Jazz,San Antonio,Spurs
22438,2011-01-26,Final,105,112,0,Utah,Jazz,San Antonio,Spurs
22439,2010-11-19,Final,82,94,0,Utah,Jazz,San Antonio,Spurs
22440,2009-12-07,Final,104,101,1,Utah,Jazz,San Antonio,Spurs
22441,2009-11-05,Final,113,99,1,Utah,Jazz,San Antonio,Spurs
22442,2009-01-27,Final,100,106,0,Utah,Jazz,San Antonio,Spurs
22443,2008-04-04,Final,90,64,1,Utah,Jazz,San Antonio,Spurs
22444,2008-01-28,Final,97,91,1,Utah,Jazz,San Antonio,Spurs
22445,2007-05-28,Final,79,91,0,Utah,Jazz,San Antonio,Spurs
22446,2007-05-26,Final,109,83,1,Utah,Jazz,San Antonio,Spurs
22447,2007-01-31,Final,97,93,1,Utah,Jazz,San Antonio,Spurs
22448,2006-11-29,Final,83,75,1,Utah,Jazz,San Antonio,Spurs
22449,2006-04-04,Final,86,95,0,Utah,Jazz,San Antonio,Spurs
22450,2006-01-30,Final,70,79,0,Utah,Jazz,San Antonio,Spurs
22451,2005-04-13,Final,93,91,1,Utah,Jazz,San Antonio,Spurs
22452,2005-01-10,Final,97,96,1,Utah,Jazz,San Antonio,Spurs
22453,2004-04-02,Final,81,94,0,Utah,Jazz,San Antonio,Spurs
22454,2004-02-02,Final,65,83,0,Utah,Jazz,San Antonio,Spurs
22455,2019-02-09,Final,125,105,1,Utah,Jazz,San Antonio,Spurs
22456,2018-12-04,Final,139,105,1,Utah,Jazz,San Antonio,Spurs
22457,2018-02-12,Final,101,99,1,Utah,Jazz,San Antonio,Spurs
22458,2017-12-21,Final,100,89,1,Utah,Jazz,San Antonio,Spurs
22459,2017-04-12,Final,101,97,1,Utah,Jazz,San Antonio,Spurs
22460,2016-11-04,Final,86,100,0,Utah,Jazz,San Antonio,Spurs
22461,2016-04-05,Final,86,88,0,Utah,Jazz,San Antonio,Spurs
22462,2016-02-25,Final,78,96,0,Utah,Jazz,San Antonio,Spurs
22463,2015-02-23,Final,90,81,1,Utah,Jazz,San Antonio,Spurs
22464,2014-12-09,Final,100,96,1,Utah,Jazz,San Antonio,Spurs
22465,2014-01-24,Final,79,105,0,Atlanta,Hawks,San Antonio,Spurs
22466,2013-10-17,Final,104,106,0,Atlanta,Hawks,San Antonio,Spurs
22467,2013-01-19,Final,93,98,0,Atlanta,Hawks,San Antonio,Spurs
22468,2011-04-05,Final,90,97,0,Atlanta,Hawks,San Antonio,Spurs
22469,2010-03-21,Final,119,114,1,Atlanta,Hawks,San Antonio,Spurs
22470,2009-03-25,Final,92,102,0,Atlanta,Hawks,San Antonio,Spurs
22471,2007-11-20,Final,83,95,0,Atlanta,Hawks,San Antonio,Spurs
22472,2007-02-21,Final,96,103,0,Atlanta,Hawks,San Antonio,Spurs
22473,2005-12-10,Final,94,84,1,Atlanta,Hawks,San Antonio,Spurs
22474,2004-11-13,Final,88,103,0,Atlanta,Hawks,San Antonio,Spurs
22475,2004-01-13,Final,86,77,1,Atlanta,Hawks,San Antonio,Spurs
22476,2019-11-05,Final,108,100,1,Atlanta,Hawks,San Antonio,Spurs
22477,2019-03-06,Final,104,111,0,Atlanta,Hawks,San Antonio,Spurs
22478,2018-10-10,Final,130,127,1,Atlanta,Hawks,San Antonio,Spurs
22479,2018-01-15,Final,102,99,1,Atlanta,Hawks,San Antonio,Spurs
22480,2017-01-01,Final,114,112,1,Atlanta,Hawks,San Antonio,Spurs
22481,2015-12-12,Final,78,103,0,Atlanta,Hawks,San Antonio,Spurs
22482,2015-10-14,Final,100,86,1,Atlanta,Hawks,San Antonio,Spurs
22483,2015-03-22,Final,95,114,0,Atlanta,Hawks,San Antonio,Spurs
22484,2020-03-06,Final,139,120,1,Brooklyn,Nets,San Antonio,Spurs
22485,2014-02-06,Final,103,89,1,Brooklyn,Nets,San Antonio,Spurs
22486,2013-02-10,Final,86,111,0,Brooklyn,Nets,San Antonio,Spurs
22487,2012-02-11,Final,89,103,0,Brooklyn,Nets,San Antonio,Spurs
22488,2011-02-14,Final,85,102,0,Brooklyn,Nets,San Antonio,Spurs
22489,2010-03-29,Final,90,84,1,Brooklyn,Nets,San Antonio,Spurs
22490,2009-02-10,Final,93,108,0,Brooklyn,Nets,San Antonio,Spurs
22491,2008-03-02,Final,83,93,0,Brooklyn,Nets,San Antonio,Spurs
22492,2007-02-13,Final,82,107,0,Brooklyn,Nets,San Antonio,Spurs
22493,2006-02-10,Final,73,83,0,Brooklyn,Nets,San Antonio,Spurs
22494,2005-02-11,Final,91,101,0,Brooklyn,Nets,San Antonio,Spurs
22495,2003-11-12,Final,71,85,0,Brooklyn,Nets,San Antonio,Spurs
22496,2019-02-25,Final,101,85,1,Brooklyn,Nets,San Antonio,Spurs
22497,2018-01-17,Final,95,100,0,Brooklyn,Nets,San Antonio,Spurs
22498,2017-01-23,Final,86,112,0,Brooklyn,Nets,San Antonio,Spurs
22499,2016-01-11,Final,79,106,0,Brooklyn,Nets,San Antonio,Spurs
22500,2014-12-03,Final,95,93,1,Brooklyn,Nets,San Antonio,Spurs
22501,2014-02-10,Final,109,100,1,Detroit,Pistons,San Antonio,Spurs
22502,2013-02-08,Final,119,109,1,Detroit,Pistons,San Antonio,Spurs
22503,2012-02-14,Final,95,99,0,Detroit,Pistons,San Antonio,Spurs
22504,2011-02-08,Final,89,100,0,Detroit,Pistons,San Antonio,Spurs
22505,2010-02-21,Final,109,101,1,Detroit,Pistons,San Antonio,Spurs
22506,2009-02-19,Final,79,83,0,Detroit,Pistons,San Antonio,Spurs
22507,2008-10-14,Final,64,86,0,Detroit,Pistons,San Antonio,Spurs
22508,2008-03-14,Final,84,80,1,Detroit,Pistons,San Antonio,Spurs
22509,2007-02-14,Final,81,90,0,Detroit,Pistons,San Antonio,Spurs
22510,2005-12-25,Final,85,70,1,Detroit,Pistons,San Antonio,Spurs
22511,2005-06-19,Final,95,96,0,Detroit,Pistons,San Antonio,Spurs
22512,2005-06-16,Final,102,71,1,Detroit,Pistons,San Antonio,Spurs
22513,2005-06-14,Final,96,79,1,Detroit,Pistons,San Antonio,Spurs
22514,2005-03-20,Final,110,101,1,Detroit,Pistons,San Antonio,Spurs
22515,2004-01-19,Final,85,77,1,Detroit,Pistons,San Antonio,Spurs
22516,2019-12-01,Final,132,98,1,Detroit,Pistons,San Antonio,Spurs
22517,2019-01-07,Final,107,119,0,Detroit,Pistons,San Antonio,Spurs
22518,2017-12-30,Final,93,79,1,Detroit,Pistons,San Antonio,Spurs
22519,2017-02-10,Final,92,103,0,Detroit,Pistons,San Antonio,Spurs
22520,2016-10-10,Final,81,86,0,Detroit,Pistons,San Antonio,Spurs
22521,2016-01-12,Final,99,109,0,Detroit,Pistons,San Antonio,Spurs
22522,2015-02-11,Final,87,104,0,Detroit,Pistons,San Antonio,Spurs
22523,2020-01-27,Final,110,109,1,Chicago,Bulls,San Antonio,Spurs
22524,2014-03-11,Final,96,104,0,Chicago,Bulls,San Antonio,Spurs
22525,2013-02-11,Final,89,103,0,Chicago,Bulls,San Antonio,Spurs
22526,2011-02-17,Final,109,99,1,Chicago,Bulls,San Antonio,Spurs
22527,2009-10-29,Final,92,85,1,Chicago,Bulls,San Antonio,Spurs
22528,2009-01-17,Final,87,92,0,Chicago,Bulls,San Antonio,Spurs
22529,2008-03-20,Final,80,102,0,Chicago,Bulls,San Antonio,Spurs
22530,2007-01-15,Final,99,87,1,Chicago,Bulls,San Antonio,Spurs
22531,2005-11-07,Final,95,104,0,Chicago,Bulls,San Antonio,Spurs
22532,2004-12-06,Final,75,91,0,Chicago,Bulls,San Antonio,Spurs
22533,2003-12-08,Final,82,96,0,Chicago,Bulls,San Antonio,Spurs
22534,2018-11-26,Final,107,108,0,Chicago,Bulls,San Antonio,Spurs
22535,2017-10-21,Final,77,87,0,Chicago,Bulls,San Antonio,Spurs
22536,2016-12-08,Final,95,91,1,Chicago,Bulls,San Antonio,Spurs
22537,2015-11-30,Final,92,89,1,Chicago,Bulls,San Antonio,Spurs
22538,2015-01-22,Final,104,81,1,Chicago,Bulls,San Antonio,Spurs
22539,2020-02-04,Final,129,102,1,Los Angeles,Lakers,San Antonio,Spurs
22540,2014-03-19,Final,109,125,0,Los Angeles,Lakers,San Antonio,Spurs
22541,2013-11-01,Final,85,91,0,Los Angeles,Lakers,San Antonio,Spurs
22542,2013-04-28,Final,82,103,0,Los Angeles,Lakers,San Antonio,Spurs
22543,2013-04-26,Final,89,120,0,Los Angeles,Lakers,San Antonio,Spurs
22544,2013-04-14,Final,91,86,1,Los Angeles,Lakers,San Antonio,Spurs
22545,2012-11-13,Final,82,84,0,Los Angeles,Lakers,San Antonio,Spurs
22546,2012-04-17,Final,91,112,0,Los Angeles,Lakers,San Antonio,Spurs
22547,2011-04-12,Final,102,93,1,Los Angeles,Lakers,San Antonio,Spurs
22548,2011-02-03,Final,88,89,0,Los Angeles,Lakers,San Antonio,Spurs
22549,2010-04-04,Final,81,100,0,Los Angeles,Lakers,San Antonio,Spurs
22550,2010-02-08,Final,101,89,1,Los Angeles,Lakers,San Antonio,Spurs
22551,2009-01-25,Final,99,85,1,Los Angeles,Lakers,San Antonio,Spurs
22552,2008-05-29,Final,100,92,1,Los Angeles,Lakers,San Antonio,Spurs
22553,2008-05-23,Final,101,71,1,Los Angeles,Lakers,San Antonio,Spurs
22554,2008-05-21,Final,89,85,1,Los Angeles,Lakers,San Antonio,Spurs
22555,2008-04-13,Final,106,85,1,Los Angeles,Lakers,San Antonio,Spurs
22556,2007-12-13,Final,102,97,1,Los Angeles,Lakers,San Antonio,Spurs
22557,2007-01-28,Final,94,96,0,Los Angeles,Lakers,San Antonio,Spurs
22558,2006-12-10,Final,106,99,1,Los Angeles,Lakers,San Antonio,Spurs
22559,2006-03-30,Final,85,96,0,Los Angeles,Lakers,San Antonio,Spurs
22560,2006-03-06,Final,96,103,0,Los Angeles,Lakers,San Antonio,Spurs
22561,2005-02-03,Final,91,103,0,Los Angeles,Lakers,San Antonio,Spurs
22562,2004-11-05,Final,96,105,0,Los Angeles,Lakers,San Antonio,Spurs
22563,2004-05-15,Final,88,76,1,Los Angeles,Lakers,San Antonio,Spurs
22564,2004-05-11,Final,98,90,1,Los Angeles,Lakers,San Antonio,Spurs
22565,2004-05-09,Final,105,81,1,Los Angeles,Lakers,San Antonio,Spurs
22566,2004-04-04,Final,89,95,0,Los Angeles,Lakers,San Antonio,Spurs
22567,2003-11-28,Final,103,87,1,Los Angeles,Lakers,San Antonio,Spurs
22568,2018-12-05,Final,121,113,1,Los Angeles,Lakers,San Antonio,Spurs
22569,2018-10-22,Final,142,143,0,Los Angeles,Lakers,San Antonio,Spurs
22570,2018-04-04,Final,122,112,1,Los Angeles,Lakers,San Antonio,Spurs
22571,2018-01-11,Final,93,81,1,Los Angeles,Lakers,San Antonio,Spurs
22572,2017-02-26,Final,98,119,0,Los Angeles,Lakers,San Antonio,Spurs
22573,2016-11-18,Final,107,116,0,Los Angeles,Lakers,San Antonio,Spurs
22574,2016-02-19,Final,113,119,0,Los Angeles,Lakers,San Antonio,Spurs
22575,2016-01-22,Final,95,108,0,Los Angeles,Lakers,San Antonio,Spurs
22576,2014-11-14,Final,80,93,0,Los Angeles,Lakers,San Antonio,Spurs
22577,2020-02-06,Final,125,117,1,Portland,Trail Blazers,San Antonio,Spurs
22578,2014-05-12,Final,103,92,1,Portland,Trail Blazers,San Antonio,Spurs
22579,2014-05-10,Final,103,118,0,Portland,Trail Blazers,San Antonio,Spurs
22580,2014-02-19,Final,109,111,0,Portland,Trail Blazers,San Antonio,Spurs
22581,2013-11-02,Final,115,105,1,Portland,Trail Blazers,San Antonio,Spurs
22582,2012-12-13,Final,98,90,1,Portland,Trail Blazers,San Antonio,Spurs
22583,2012-11-10,Final,109,112,0,Portland,Trail Blazers,San Antonio,Spurs
22584,2012-02-21,Final,137,97,1,Portland,Trail Blazers,San Antonio,Spurs
22585,2011-03-25,Final,98,96,1,Portland,Trail Blazers,San Antonio,Spurs
22586,2011-02-01,Final,99,86,1,Portland,Trail Blazers,San Antonio,Spurs
22587,2010-02-04,Final,96,93,1,Portland,Trail Blazers,San Antonio,Spurs
22588,2009-11-06,Final,96,84,1,Portland,Trail Blazers,San Antonio,Spurs
22589,2009-03-01,Final,102,84,1,Portland,Trail Blazers,San Antonio,Spurs
22590,2008-10-31,Final,100,99,1,Portland,Trail Blazers,San Antonio,Spurs
22591,2008-04-06,Final,65,72,0,Portland,Trail Blazers,San Antonio,Spurs
22592,2007-03-06,Final,94,99,0,Portland,Trail Blazers,San Antonio,Spurs
22593,2006-11-20,Final,98,107,0,Portland,Trail Blazers,San Antonio,Spurs
22594,2006-03-24,Final,79,98,0,Portland,Trail Blazers,San Antonio,Spurs
22595,2006-02-01,Final,82,86,0,Portland,Trail Blazers,San Antonio,Spurs
22596,2005-01-24,Final,107,99,1,Portland,Trail Blazers,San Antonio,Spurs
22597,2004-12-30,Final,80,114,0,Portland,Trail Blazers,San Antonio,Spurs
22598,2004-04-12,Final,66,78,0,Portland,Trail Blazers,San Antonio,Spurs
22599,2003-12-20,Final,91,101,0,Portland,Trail Blazers,San Antonio,Spurs
22600,2019-02-07,Final,127,118,1,Portland,Trail Blazers,San Antonio,Spurs
22601,2018-10-20,Final,121,108,1,Portland,Trail Blazers,San Antonio,Spurs
22602,2018-01-07,Final,111,110,1,Portland,Trail Blazers,San Antonio,Spurs
22603,2017-12-20,Final,91,93,0,Portland,Trail Blazers,San Antonio,Spurs
22604,2017-04-10,Final,99,98,1,Portland,Trail Blazers,San Antonio,Spurs
22605,2016-12-23,Final,90,110,0,Portland,Trail Blazers,San Antonio,Spurs
22606,2015-11-11,Final,101,113,0,Portland,Trail Blazers,San Antonio,Spurs
22607,2015-02-25,Final,111,95,1,Portland,Trail Blazers,San Antonio,Spurs
22608,2014-12-15,Final,108,95,1,Portland,Trail Blazers,San Antonio,Spurs
22609,2014-03-22,Final,90,99,0,Golden State,Warriors,San Antonio,Spurs
22610,2013-12-19,Final,102,104,0,Golden State,Warriors,San Antonio,Spurs
22611,2013-05-16,Final,82,94,0,Golden State,Warriors,San Antonio,Spurs
22612,2013-05-12,Final,97,87,1,Golden State,Warriors,San Antonio,Spurs
22613,2013-05-10,Final,92,102,0,Golden State,Warriors,San Antonio,Spurs
22614,2013-04-15,Final,116,106,1,Golden State,Warriors,San Antonio,Spurs
22615,2013-02-22,Final,107,101,1,Golden State,Warriors,San Antonio,Spurs
22616,2012-04-26,Final,101,107,0,Golden State,Warriors,San Antonio,Spurs
22617,2012-04-16,Final,99,120,0,Golden State,Warriors,San Antonio,Spurs
22618,2011-01-24,Final,102,113,0,Golden State,Warriors,San Antonio,Spurs
22619,2010-11-30,Final,98,118,0,Golden State,Warriors,San Antonio,Spurs
22620,2009-12-16,Final,91,103,0,Golden State,Warriors,San Antonio,Spurs
22621,2009-04-13,Final,72,101,0,Golden State,Warriors,San Antonio,Spurs
22622,2009-02-02,Final,105,110,0,Golden State,Warriors,San Antonio,Spurs
22623,2008-01-07,Final,130,121,1,Golden State,Warriors,San Antonio,Spurs
22624,2007-12-11,Final,96,84,1,Golden State,Warriors,San Antonio,Spurs
22625,2007-03-26,Final,89,126,0,Golden State,Warriors,San Antonio,Spurs
22626,2006-11-27,Final,111,102,1,Golden State,Warriors,San Antonio,Spurs
22627,2006-02-02,Final,86,89,0,Golden State,Warriors,San Antonio,Spurs
22628,2005-11-23,Final,89,113,0,Golden State,Warriors,San Antonio,Spurs
22629,2005-04-10,Final,134,136,0,Golden State,Warriors,San Antonio,Spurs
22630,2004-03-15,Final,97,80,1,Golden State,Warriors,San Antonio,Spurs
22631,2003-11-29,Final,91,89,1,Golden State,Warriors,San Antonio,Spurs
22632,2019-11-01,Final,110,127,0,Golden State,Warriors,San Antonio,Spurs
22633,2019-02-06,Final,141,102,1,Golden State,Warriors,San Antonio,Spurs
22634,2018-04-24,Final,99,91,1,Golden State,Warriors,San Antonio,Spurs
22635,2018-04-16,Final,116,101,1,Golden State,Warriors,San Antonio,Spurs
22636,2018-04-14,Final,113,92,1,Golden State,Warriors,San Antonio,Spurs
22637,2018-03-08,Final,110,107,1,Golden State,Warriors,San Antonio,Spurs
22638,2018-02-10,Final,122,105,1,Golden State,Warriors,San Antonio,Spurs
22639,2017-05-16,Final,136,100,1,Golden State,Warriors,San Antonio,Spurs
22640,2017-05-14,Final,113,111,1,Golden State,Warriors,San Antonio,Spurs
22641,2016-10-25,Final,100,129,0,Golden State,Warriors,San Antonio,Spurs
22642,2016-04-07,Final,112,101,1,Golden State,Warriors,San Antonio,Spurs
22643,2016-01-25,Final,120,90,1,Golden State,Warriors,San Antonio,Spurs
22644,2015-02-20,Final,110,99,1,Golden State,Warriors,San Antonio,Spurs
22645,2014-11-11,Final,100,113,0,Golden State,Warriors,San Antonio,Spurs
22646,2020-01-01,Final,101,122,0,Washington,Wizards,Orlando,Magic
22647,2019-12-03,Final,120,127,0,Washington,Wizards,Orlando,Magic
22648,2014-02-25,Final,115,106,1,Washington,Wizards,Orlando,Magic
22649,2013-12-02,Final,98,80,1,Washington,Wizards,Orlando,Magic
22650,2013-01-14,Final,120,91,1,Washington,Wizards,Orlando,Magic
22651,2012-12-28,Final,105,97,1,Washington,Wizards,Orlando,Magic
22652,2012-04-10,Final,93,85,1,Washington,Wizards,Orlando,Magic
22653,2012-02-29,Final,95,102,0,Washington,Wizards,Orlando,Magic
22654,2011-02-04,Final,92,110,0,Washington,Wizards,Orlando,Magic
22655,2010-11-27,Final,99,100,0,Washington,Wizards,Orlando,Magic
22656,2010-03-13,Final,95,109,0,Washington,Wizards,Orlando,Magic
22657,2010-01-08,Final,104,97,1,Washington,Wizards,Orlando,Magic
22658,2009-03-13,Final,103,112,0,Washington,Wizards,Orlando,Magic
22659,2008-11-27,Final,90,105,0,Washington,Wizards,Orlando,Magic
22660,2008-03-05,Final,92,122,0,Washington,Wizards,Orlando,Magic
22661,2007-11-03,Final,82,94,0,Washington,Wizards,Orlando,Magic
22662,2007-04-17,Final,89,95,0,Washington,Wizards,Orlando,Magic
22663,2006-12-29,Final,112,111,1,Washington,Wizards,Orlando,Magic
22664,2006-02-06,Final,94,82,1,Washington,Wizards,Orlando,Magic
22665,2005-11-05,Final,87,79,1,Washington,Wizards,Orlando,Magic
22666,2005-01-29,Final,97,103,0,Washington,Wizards,Orlando,Magic
22667,2004-11-10,Final,106,96,1,Washington,Wizards,Orlando,Magic
22668,2004-01-28,Final,100,104,0,Washington,Wizards,Orlando,Magic
22669,2003-12-10,Final,91,95,0,Washington,Wizards,Orlando,Magic
22670,2019-03-13,Final,100,90,1,Washington,Wizards,Orlando,Magic
22671,2018-11-12,Final,117,109,1,Washington,Wizards,Orlando,Magic
22672,2018-01-12,Final,125,119,1,Washington,Wizards,Orlando,Magic
22673,2017-12-23,Final,130,103,1,Washington,Wizards,Orlando,Magic
22674,2017-03-05,Final,115,114,1,Washington,Wizards,Orlando,Magic
22675,2016-12-06,Final,116,124,0,Washington,Wizards,Orlando,Magic
22676,2016-01-01,Final,103,91,1,Washington,Wizards,Orlando,Magic
22677,2015-11-14,Final,108,99,1,Washington,Wizards,Orlando,Magic
22678,2015-02-09,Final,96,80,1,Washington,Wizards,Orlando,Magic
22679,2014-11-15,Final,98,93,1,Washington,Wizards,Orlando,Magic
22680,2020-03-10,Final,115,120,0,Memphis,Grizzlies,Orlando,Magic
22681,2013-12-09,Final,94,85,1,Memphis,Grizzlies,Orlando,Magic
22682,2013-02-22,Final,88,82,1,Memphis,Grizzlies,Orlando,Magic
22683,2012-10-24,Final,115,100,1,Memphis,Grizzlies,Orlando,Magic
22684,2012-04-26,Final,88,76,1,Memphis,Grizzlies,Orlando,Magic
22685,2011-01-31,Final,100,97,1,Memphis,Grizzlies,Orlando,Magic
22686,2010-01-25,Final,99,94,1,Memphis,Grizzlies,Orlando,Magic
22687,2009-10-12,Final,83,102,0,Memphis,Grizzlies,Orlando,Magic
22688,2008-10-31,Final,86,84,1,Memphis,Grizzlies,Orlando,Magic
22689,2008-01-23,Final,85,112,0,Memphis,Grizzlies,Orlando,Magic
22690,2006-11-20,Final,95,86,1,Memphis,Grizzlies,Orlando,Magic
22691,2005-12-02,Final,91,69,1,Memphis,Grizzlies,Orlando,Magic
22692,2005-10-24,Final,65,67,0,Memphis,Grizzlies,Orlando,Magic
22693,2005-01-25,Final,95,83,1,Memphis,Grizzlies,Orlando,Magic
22694,2004-01-03,Final,112,103,1,Memphis,Grizzlies,Orlando,Magic
22695,2019-03-10,Final,105,97,1,Memphis,Grizzlies,Orlando,Magic
22696,2017-11-01,Final,99,101,0,Memphis,Grizzlies,Orlando,Magic
22697,2017-10-02,Final,92,84,1,Memphis,Grizzlies,Orlando,Magic
22698,2016-12-01,Final,95,94,1,Memphis,Grizzlies,Orlando,Magic
22699,2016-10-03,Final,102,97,1,Memphis,Grizzlies,Orlando,Magic
22700,2016-01-25,Final,108,102,1,Memphis,Grizzlies,Orlando,Magic
22701,2015-01-26,Final,103,94,1,Memphis,Grizzlies,Orlando,Magic
22702,2020-08-04,Final,120,109,1,Indiana,Pacers,Orlando,Magic
22703,2014-02-03,Final,98,79,1,Indiana,Pacers,Orlando,Magic
22704,2013-10-29,Final,97,87,1,Indiana,Pacers,Orlando,Magic
22705,2013-03-19,Final,95,73,1,Indiana,Pacers,Orlando,Magic
22706,2012-05-08,Final,105,87,1,Indiana,Pacers,Orlando,Magic
22707,2012-04-30,Final,93,78,1,Indiana,Pacers,Orlando,Magic
22708,2012-04-28,Final,77,81,0,Indiana,Pacers,Orlando,Magic
22709,2012-02-04,Final,81,85,0,Indiana,Pacers,Orlando,Magic
22710,2012-01-24,Final,83,102,0,Indiana,Pacers,Orlando,Magic
22711,2011-01-26,Final,96,111,0,Indiana,Pacers,Orlando,Magic
22712,2010-11-20,Final,86,90,0,Indiana,Pacers,Orlando,Magic
22713,2010-10-08,Final,86,93,0,Indiana,Pacers,Orlando,Magic
22714,2010-04-12,Final,98,118,0,Indiana,Pacers,Orlando,Magic
22715,2010-01-05,Final,97,90,1,Indiana,Pacers,Orlando,Magic
22716,2009-02-06,Final,107,102,1,Indiana,Pacers,Orlando,Magic
22717,2008-11-21,Final,98,100,0,Indiana,Pacers,Orlando,Magic
22718,2008-02-02,Final,115,121,0,Indiana,Pacers,Orlando,Magic
22719,2006-12-06,Final,94,80,1,Indiana,Pacers,Orlando,Magic
22720,2006-11-10,Final,93,83,1,Indiana,Pacers,Orlando,Magic
22721,2006-04-19,Final,89,83,1,Indiana,Pacers,Orlando,Magic
22722,2006-03-13,Final,97,83,1,Indiana,Pacers,Orlando,Magic
22723,2005-01-15,Final,84,85,0,Indiana,Pacers,Orlando,Magic
22724,2004-11-20,Final,83,86,0,Indiana,Pacers,Orlando,Magic
